Format,LMUTelemetry v2
Version,1
Player,Dean Davids
TrackName,Algarve International Circuit
CarName,The Bend Team WRT 2025 #31:LM
SessionUTC,2025-11-18T16:32:33Z
LapTime [s],9810.443359
TrackLen [m],0.00
GameVersion,1.0
Event,Practice

LapDistance [m],LapTime [s],Sector [int],Speed [km/h],EngineRevs [rpm],ThrottlePercentage [%],BrakePercentage [%],Steer [%],Gear [int],X [m],Y [m],Z [m]
86.023,9810.443,0,0.00,1740.59,0.00,0.00,0.85,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,0.85,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,0.83,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,0.83,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,0.81,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,0.80,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,0.80,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,0.85,1,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,0.94,1,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,0.94,1,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.02,1,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.09,1,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.09,1,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.12,1,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.12,1,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.12,1,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,2186.05,17.66,0.00,1.03,1,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,2186.05,17.66,0.00,1.03,1,-159.78,-8.83,147.78
86.023,9810.443,0,0.01,2582.18,24.58,0.00,1.03,1,-159.78,-8.83,147.78
86.023,9810.443,0,0.01,2582.18,24.58,0.00,1.03,1,-159.78,-8.83,147.78
86.023,9810.443,0,0.03,3016.51,29.62,0.00,1.03,1,-159.78,-8.83,147.78
86.023,9810.443,0,0.05,3447.12,33.89,0.00,1.03,1,-159.79,-8.83,147.78
86.023,9810.443,0,0.05,3447.12,33.89,0.00,1.03,1,-159.79,-8.83,147.78
86.023,9810.443,0,0.10,3868.54,38.12,0.00,1.04,1,-159.79,-8.83,147.78
86.023,9810.443,0,0.16,4281.45,42.72,0.00,1.06,1,-159.79,-8.83,147.78
86.023,9810.443,0,0.16,4281.45,42.72,0.00,1.06,1,-159.79,-8.83,147.78
86.023,9810.443,0,0.24,4689.13,47.82,0.00,1.08,1,-159.79,-8.83,147.78
86.023,9810.443,0,0.24,4689.13,47.82,0.00,1.08,1,-159.79,-8.83,147.78
86.023,9810.443,0,0.34,5086.57,52.58,0.00,1.10,1,-159.79,-8.83,147.78
86.023,9810.443,0,0.47,5468.39,57.36,0.00,1.12,1,-159.79,-8.83,147.78
86.023,9810.443,0,0.47,5468.39,57.36,0.00,1.12,1,-159.79,-8.83,147.78
86.023,9810.443,0,0.63,5816.40,60.84,0.00,1.12,1,-159.79,-8.83,147.78
86.023,9810.443,0,0.82,6101.11,62.70,0.00,1.10,1,-159.80,-8.83,147.77
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.11,1,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.11,1,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.09,1,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.09,1,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.09,1,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.07,1,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.07,1,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.06,1,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.05,1,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.05,1,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.04,1,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.04,1,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.03,1,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1742.97,0.66,0.00,1.03,1,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1742.97,0.66,0.00,1.03,1,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1875.94,9.00,0.00,1.03,1,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.72,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.72,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.72,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.72,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.72,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.72,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.72,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.72,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.72,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.72,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.71,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.71,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.73,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.72,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.72,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.72,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.72,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.72,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.73,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.73,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.72,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.72,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.72,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.72,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.72,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.72,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.72,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.72,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.72,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.72,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.72,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.72,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.72,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.72,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.72,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.72,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.72,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.72,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.73,0,-159.78,-8.83,147.78
86.023,9810.443,0,0.00,1740.59,0.00,0.00,1.73,0,-159.78,-8.83,147.78
